iso,pays,annee,perte_biomasse_Mg,perte_surface_ha
MYT,Mayotte,2012,26300.233913406708,131.05118074523173
NAM,Namibie,2012,1589.57214838946,25.832496024796704
NCL,Nouvelle-Caledonie,2012,142141.55645878348,838.3279870237194
NER,Niger,2012,9.943535675230555,0.07476342612955304
NGA,Nigeria,2012,4662769.399342202,34970.91983791097
NIC,Nicaragua,2012,6996780.637459347,33723.43777238497
NLD,Pays-Bas,2012,157357.4843014368,946.7570022467869
NOR,Norvege,2012,2729184.5676162634,29947.088158770868
NPL,Nepal,2012,1320710.9540305093,5045.045215032151
NZL,Nouvelle-Zelande,2012,12578591.307221673,69498.51588104322
PAK,Pakistan,2012,39115.149915402915,238.83694023698578
PAN,Panama,2012,3651934.770421449,17044.2695505199
PER,Perou,2012,71730958.28077707,275458.133893486
PHL,Philippines,2012,13536467.133168243,59586.54123127524
PLW,Palau,2012,8655.974299764775,28.00163729726973
PNG,Papouasie-Nouvelle-Guinee,2012,22610139.444516875,73341.65451490776
POL,Pologne,2012,7362460.211314324,54896.16800436646
PRI,Puerto Rico,2012,128405.73141869197,653.755394358366
PRK,Coree du Nord,2012,1833931.5712481749,16681.678608895294
PRT,Portugal,2012,7494905.5736937225,58236.13517520303
PRY,Paraguay,2012,37941691.17272193,510219.79049012176
PSE,Palestine,2012,36.749292901046225,0.45777903685765
REU,Reunion,2012,150886.15939127892,852.3251348447566
ROU,Roumanie,2012,5137351.108139849,30649.652474189483
RUS,Russie,2012,464274397.85352415,5391244.136038613
RWA,Rwanda,2012,151499.59928971942,1090.4517418078688
SDN,Soudan,2012,1485.6327072859121,13.204749787536853
SEN,Senegal,2012,8695.289054640207,84.5033311781478
SGP,Singapour,2012,13944.18534268593,92.13825498835229
SLB,Iles Salomon,2012,2390767.560042836,8806.57498862312
SLE,Sierra Leone,2012,2148341.1631071763,16356.215663016115
SLV,Salvador,2012,417714.2052443846,2535.7461814144162
SMR,Saint-Marin,2012,44.76008890957645,0.44593499398868996
SOM,Somalie,2012,13086.89379201872,194.90066518406388
SRB,Serbie,2012,606289.4276378367,3478.0647294850905
SSD,Sud-Soudan,2012,732040.9401945716,6707.2164012139365
SUR,Suriname,2012,6230077.689691504,19502.019375481552
SVK,Slovaquie,2012,1732808.817709271,9169.581603320095
SVN,Slovenie,2012,161796.12852575074,906.4816779446495
SWE,Suede,2012,20263699.36578474,234882.58053880377
SWZ,Eswatini,2012,747106.4623211104,3527.1000683020366
SYC,Seychelles,2012,106.97788590225305,0.6073974825916538
SYR,Syrie,2012,627931.6172157096,5370.641727538398
TCA,Iles Turques-et-Caiques,2012,496.88471897751594,7.656472901830796
TCD,Tchad,2012,269287.53881024953,2491.1095813647044
TGO,Togo,2012,207883.70653876342,1746.8677357087004
THA,Thailande,2012,23323777.98690783,114508.1207349262
TJK,Tadjikistan,2012,2761.587850174391,26.041278952830403
TKM,Turkmenistan,2012,962.0294976438031,8.986908645819923
TLS,Timor-Leste,2012,430777.89120335516,1887.3824366591523
TTO,Trinite-et-Tobago,2012,149844.90293272716,713.5393981113241
TUN,Tunisie,2012,163141.28840056658,1414.7172117788016
TUR,Turquie,2012,3115440.796993707,28467.085054390067
TWN,Taiwan,2012,307494.4069980841,1460.098600797308
TZA,Tanzanie,2012,20232334.62963838,154433.35486971124
UGA,Ouganda,2012,5063290.897815218,29141.305589132226
UKR,Ukraine,2012,7991681.4205036685,55521.111863630846
UMI,Iles mineures eloignees des Etats-Unis,2012,,10.452939442391985
URY,Uruguay,2012,2955129.7424258953,31387.53031914119
USA,Etats-Unis,2012,302003440.58334535,1964094.3492653943
UZB,Ouzbekistan,2012,5985.346824951184,55.37620507583953
VCT,Saint-Vincent-et-les Grenadines,2012,5493.3313365812755,24.654492830010504
VEN,Venezuela,2012,17249376.4779665,105963.34348635835
VGB,British Virgin Islands,2012,160.86928375987475,0.8770644640461741
VIR,Iles Vierges americaines,2012,4269.967571126237,26.624608335558566
VNM,Viet Nam,2012,39165758.18664053,181241.52762621868
VUT,Vanuatu,2012,42650.147679381014,198.18652555902028
XAD,Akrotiri et Dhekelia,2012,205.50191330666362,1.7797869428319302
XKO,Kosovo,2012,290176.54470866587,1738.521936592466
XNC,Chypre du Nord,2012,558.217576727468,5.735552824034928
ZAF,Afrique du Sud,2012,16986465.23101908,84896.58285684412
ZMB,Zambie,2012,21761193.158971336,129518.87672638045
ZWE,Zimbabwe,2012,2147742.5424321704,13802.689341257555
AFG,Afghanistan,2013,152.1073284726847,1.451841225243009
AGO,Angola,2013,21031063.373619016,168841.25419772018
ALA,Iles Aland,2013,44990.54119935925,509.69240797959515
ALB,Albanie,2013,404967.2402733202,2570.310922040046
AND,Andorre,2013,693.8995955997409,3.3641866411219983
ARG,Argentine,2013,29334424.795284458,376776.59329088335
ARM,Armenie,2013,5276.281080435447,41.84126219385283
ATG,Antigua-et-Barbuda,2013,2286.4619285114904,21.345231976196324
AUS,Australie,2013,31230709.39543619,260094.25734388756
AUT,Autriche,2013,1455889.7197916135,7645.341812654903
AZE,Azerbaidjan,2013,17063.076176671995,149.0759937059197
BDI,Burundi,2013,143779.9846215776,1405.6460466674616
BEL,Belgique,2013,724037.263241061,3314.9495059603564
BEN,Benin,2013,141431.53389780436,1312.9031231644171
BES,Pays-Bas caribeens,2013,430.2426995210579,4.360236983181657
BFA,Burkina Faso,2013,23.252424749419248,0.22648428664766507
BGD,Bangladesh,2013,1198257.1041570972,6021.92653162264
BGR,Bulgarie,2013,513999.5560521835,3692.7631400630644
BHS,Bahamas,2013,122450.0629819847,1572.7076804078104
BIH,Bosnie-Herzegovine,2013,450038.12513669615,2574.00626137818
BLR,Bielorussie,2013,3485936.724718601,28084.69736552114
BLZ,Belize,2013,2910808.2665811577,16372.710431571793
BMU,Bermudes,2013,126.08818948428426,1.4365347314842933
BOL,Bolivie,2013,29482457.133575074,179822.5109608686
BRA,Bresil,2013,322066365.76909244,1945506.2526936706
BRB,Barbade,2013,752.8914144645249,5.321592670211903
BRN,Brunei Darussalam,2013,256072.35524708225,888.3253656296037
BTN,Bhoutan,2013,112142.26083741072,485.35241575318963
BWA,Botswana,2013,846.0461347194063,14.121863518463691
CAF,Republique centrafricaine,2013,6719040.484935675,44182.45789059148
CAN,Canada,2013,179940813.9659105,2807337.5915888827
CHE,Suisse,2013,150915.11147413426,793.6246757034262
CHL,Chili,2013,13135848.805819793,102242.77187021748
CHN,Chine,2013,76209255.67793325,441325.87171366735
CIV,Cote d Ivoire,2013,24935042.164461974,175758.66835718456
CMR,Cameroun,2013,18206471.918052547,84612.41502935624
COD,Republique democratique du Congo,2013,210524809.92027122,920604.221451083
COG,Republique du Congo,2013,11016440.728582408,54641.415712497874
COL,Colombie,2013,30831993.509991203,138898.11596843394
COM,Comores,2013,283267.56999403005,1729.7262194388068
CPV,Cap-Vert,2013,,9.770838933180974
CRI,Costa Rica,2013,1449052.2189586791,7785.587051841846
CUB,Cuba,2013,640995.2120414829,6071.558631033361
CYM,Iles Cayman,2013,1757.8009166425713,18.105493018069232
CYP,Chypre,2013,1300.2325748167782,13.50459562134081
CZE,Republique tcheque,2013,1373826.7632459083,7658.876842158164
DEU,Allemagne,2013,2716106.242273962,15499.368519914467
DMA,Dominique,2013,4936.4917258117,22.118610629884166
DNK,Danemark,2013,210692.26463425634,2015.366626496024
DOM,Republique dominicaine,2013,1655564.315378766,12703.06719601854
DZA,Algerie,2013,751614.7553894293,6926.529269715098
ECU,equateur,2013,11281669.65725295,48382.37900609522
EGY,egypte,2013,7544.997254232087,96.99929436341685
ESP,Espagne,2013,8609729.460156593,63955.87065963089
EST,Estonie,2013,1657123.9495590995,17088.500511463168
ETH,ethiopie,2013,5086935.481790443,30851.231152811983
FIN,Finlande,2013,11270001.206833338,148660.8607567713
FJI,Fidji,2013,580415.698632653,2699.4073129589424
FRA,France,2013,5262078.501286019,30351.836932724458
GAB,Gabon,2013,10038963.991490893,44448.9283465621
GBR,Royaume-Uni,2013,4462347.660972394,28596.14520963587
GEO,Georgie,2013,36607.813756362964,252.25008365728536
GGY,Guernesey,2013,13.5994180933586,0.10073643032117482
GHA,Ghana,2013,11312030.77658565,81228.45882685315
GIN,Guinee,2013,17963514.19043146,146183.88431170135
GLP,Guadeloupe,2013,22735.065349814628,169.93876361590821
GMB,Gambie,2013,1024.70284359732,12.21674230276332
GNB,Guinee-Bissau,2013,2452183.6707356693,20704.227185886055
GNQ,Guinee equatoriale,2013,1729595.4191243951,7289.629960084617
GRC,Grece,2013,535173.2241923213,5906.55599404522
GRD,Grenade,2013,4883.113133964279,25.356401353232314
GTM,Guatemala,2013,9597784.440634634,55148.92227274152
GUF,Guyane française,2013,908634.4833053031,2967.797191883848
GUY,Guyane,2013,1902889.5934936393,7117.305615645564
HKG,Hong Kong,2013,735.1297281471019,5.274325694589503
HND,Honduras,2013,7968897.267048171,43631.84327503521
HRV,Croatie,2013,507743.3058428174,2997.75268271842
HTI,Haiti,2013,377818.4926946495,3181.211373103968
HUN,Hongrie,2013,1266215.4987904376,8951.928668280072
IDN,Indonesie,2013,261992510.93997735,1139298.668766733
IMN,Ile de Man,2013,2308.6398674976067,16.832327506982885
IND,Inde,2013,16625308.257557565,80865.73589983421
IRL,Irlande,2013,831444.6166868245,4772.826758495286
IRN,Iran,2013,6828.795103444689,72.2309314972731
IRQ,Irak,2013,241.03074479381837,2.5319020433658816
ISR,Israel,2013,4181.653085169268,45.73070819494196
ITA,Italie,2013,1802785.9487648457,15524.723526809286
JAM,Jamaique,2013,234046.86218244993,1327.6690304923686
JEY,Jersey,2013,68.2192729079779,0.5064509304448497
JPN,Japon,2013,4111857.1239699805,23234.07847639945
KAZ,Kazakhstan,2013,341109.7101268425,2863.638875450116
KEN,Kenya,2013,2013898.7809317748,13563.76620289619
KGZ,Kirghizistan,2013,2768.1525151531305,26.813979131923364
KHM,Cambodge,2013,46994871.611460134,190096.39840993242
KNA,Saint-Kitts-et-Nevis,2013,1053.0996183125153,5.147649727228879
KOR,Coree du Sud,2013,989200.0112922814,9469.912937957182
LAO,Laos,2013,42460083.38533663,205606.5378278899
LBN,Liban,2013,15579.22340779021,160.01739566866473
LBR,Liberia,2013,24636989.64140241,155535.76984084398
LBY,Libye,2013,6693.408056349892,81.29858731189225
LCA,Sainte-Lucie,2013,6828.8239357480725,36.09373117111311
LIE,Liechtenstein,2013,415.6192424708713,1.9491170490716236
LKA,Sri Lanka,2013,963761.3532061733,7952.99607781421
LSO,Lesotho,2013,664.8967387917805,7.3389184715048605
LTU,Lituanie,2013,1638507.4506365147,13922.776643101339
LUX,Luxembourg,2013,76048.38863341627,347.98723717079986
LVA,Lettonie,2013,3072323.6455549,27766.43897692425
MAC,Macao,2013,,0.07139799683269851
MAR,Maroc,2013,90730.28466527545,835.8379944715134
MDA,Moldavie,2013,17893.245879688922,167.34534416476887
MDG,Madagascar,2013,55091290.33692213,299350.3243925762
MEX,Mexique,2013,29226091.891615815,219047.8266033293
MKD,Macedoine,2013,171110.57679321643,1149.0178793439864
MLI,Mali,2013,48510.73770923716,409.78117161412786
MLT,Malte,2013,28.865920749993734,0.25046223363936204
MMR,Myanmar,2013,52486230.702286184,248186.4487222251
MNE,Montenegro,2013,404863.41470951936,2401.1136831585814
MNG,Mongolie,2013,49795.77282922108,628.7988744451196
MOZ,Mozambique,2013,21927270.64784911,162655.52171325614
MSR,Montserrat,2013,174.5186661629264,0.885133267291627
MTQ,Martinique,2013,22128.600121392356,146.35940119923046
MUS,Maurice,2013,34254.03295020971,219.27038329771335
MWI,Malawi,2013,1533011.8084706888,10562.321448241917
MYS,Malaisie,2013,77167388.35735722,333221.1537748225
MYT,Mayotte,2013,63043.89831695847,327.5657169504342
NAM,Namibie,2013,165.69987639692602,2.3374019038606897
NCL,Nouvelle-Caledonie,2013,329579.46217484795,2281.634735375124
NGA,Nigeria,2013,5370100.130995588,43434.897396621476
NIC,Nicaragua,2013,9367130.547393484,44038.059704021274
NLD,Pays-Bas,2013,81072.15740926682,514.1770203581556
NOR,Norvege,2013,2866784.1638851557,33069.382602797275
NPL,Nepal,2013,187535.1635379418,835.4692511482068
NZL,Nouvelle-Zelande,2013,13766200.655792568,77541.5073146417
PAK,Pakistan,2013,9558.727908694775,60.0104995510257
PAN,Panama,2013,3016648.65919288,14041.086957321775
PER,Perou,2013,55505851.96163024,209306.87164920825
PHL,Philippines,2013,13319441.54782742,58871.14039933855
PLW,Palau,2013,5165.379890638185,21.29418574324791
PNG,Papouasie-Nouvelle-Guinee,2013,16721620.31078928,56667.806768314564
POL,Pologne,2013,4507693.530855389,35014.59256410277
PRI,Puerto Rico,2013,104997.94817819778,701.6415651158926
PRK,Coree du Nord,2013,548234.6047176714,5030.982104184958
PRT,Portugal,2013,6223954.513707783,51884.19607347236
PRY,Paraguay,2013,23581921.450280834,318563.88640077785
PSE,Palestine,2013,31.940475657735426,0.3944433776974787
REU,Reunion,2013,259064.29537125607,1652.9418874656424
ROU,Roumanie,2013,2046016.2273546814,12946.15584222925
RUS,Russie,2013,432185936.529958,4965537.3430599
RWA,Rwanda,2013,303339.0924973152,2472.6248748206726
SDN,Soudan,2013,982.1046208283977,9.403742597353865
SEN,Senegal,2013,36314.97885664097,374.7376722588698
SGP,Singapour,2013,3891.1585168289776,25.91848119804166
SLB,Iles Salomon,2013,2522833.439369228,9471.368440972106
SLE,Sierra Leone,2013,20731057.2651763,170277.6569157601
SLV,Salvador,2013,296940.39895943756,2053.48863295299
SMR,Saint-Marin,2013,10.872524847104417,0.16727187123045925
SOM,Somalie,2013,20270.77017492342,315.8421904105154
SPM,Saint-Pierre-et-Miquelon,2013,3.1167057342884603,4.506196744478924
SRB,Serbie,2013,488765.3855855263,2798.3277552581803
SSD,Sud-Soudan,2013,468996.7209770788,4931.464913911219
SUR,Suriname,2013,3112835.7441588994,10203.27087829093
SVK,Slovaquie,2013,943461.8149857346,5076.417439795963
SVN,Slovenie,2013,112426.24946399569,638.8880346706658
SWE,Suede,2013,16537203.791536875,197658.34397391125
SWZ,Eswatini,2013,610109.1976731255,3126.108743761225
SYC,Seychelles,2013,132.18006052549055,1.2147488763085248
SYR,Syrie,2013,147677.65056163375,1270.4328503524296
TCA,Iles Turques-et-Caiques,2013,673.7454448668789,10.5163180035583
TCD,Tchad,2013,313654.2199910536,2895.2470925461644
TGO,Togo,2013,303376.4034219517,2952.6162319943387
THA,Thailande,2013,17878935.661288645,84754.41246115937
TJK,Tadjikistan,2013,163.12676789323075,1.3190362559808277
TKM,Turkmenistan,2013,31.562595807665303,0.3715121779057949
TLS,Timor-Leste,2013,85250.53613629006,462.93620245896653
TTO,Trinite-et-Tobago,2013,157420.15690196032,759.2276510058709
TUN,Tunisie,2013,139320.39153422037,1300.333441841203
TUR,Turquie,2013,2507648.292797831,22542.95766882073
TWN,Taiwan,2013,174951.9474805048,953.1628872239841
TZA,Tanzanie,2013,22715833.81751462,181510.42861089393
UGA,Ouganda,2013,5800226.3858634895,47750.03594454076
UKR,Ukraine,2013,5126847.5633016,37711.822016692946
URY,Uruguay,2013,1729274.8344125033,19263.214394095165
USA,Etats-Unis,2013,250203423.72660756,1736445.498079927
UZB,Ouzbekistan,2013,2635.1394643938743,24.686499249992647
VCT,Saint-Vincent-et-les Grenadines,2013,2625.386212843708,13.415116035727682
VEN,Venezuela,2013,10478812.068455849,64519.97255856453
VGB,British Virgin Islands,2013,374.0337667541616,2.7770006628438404
VIR,Iles Vierges americaines,2013,4150.774383236177,27.33988538381601
VNM,Viet Nam,2013,24901429.331003975,132423.22411347998
VUT,Vanuatu,2013,220794.63924116368,1111.0596175596456
XAD,Akrotiri et Dhekelia,2013,110.49617605328362,1.0172177214864875
XKO,Kosovo,2013,130003.20679139174,767.7412496700297
XNC,Chypre du Nord,2013,1587.7858525920265,16.13823621262405
ZAF,Afrique du Sud,2013,9422046.66266016,56368.99849528817
ZMB,Zambie,2013,12074269.598698698,84831.58231022357
ZWE,Zimbabwe,2013,1668401.5968684836,9631.632142705324
AFG,Afghanistan,2014,299.24352061589474,2.719290470976534
AGO,Angola,2014,26125928.926356517,212662.0767147083
ALA,Iles Aland,2014,47322.282381494035,550.0605307218707
ALB,Albanie,2014,163349.64086480092,1051.8817157018557
AND,Andorre,2014,242.53542160934762,1.368260455494989
ARG,Argentine,2014,17192637.124518536,241102.80766098015
ARM,Armenie,2014,5226.723005697702,38.12758190584414
ATG,Antigua-et-Barbuda,2014,2571.1415217831686,24.87565215659851
AUS,Australie,2014,34073531.00753804,281749.006816416
AUT,Autriche,2014,1845378.5030674865,9869.568611266612
AZE,Azerbaidjan,2014,35558.44773953179,328.2460228022321
BDI,Burundi,2014,218523.03785651183,2047.2401820416753
BEL,Belgique,2014,907635.8235431763,4239.266548529607
BEN,Benin,2014,151150.13063581905,1358.2719822692802
BES,Pays-Bas caribeens,2014,192.36155233663501,1.7103573312245932
BGD,Bangladesh,2014,2400239.9955072077,12060.76315025378
BGR,Bulgarie,2014,940459.716138151,6688.564139722802
BHS,Bahamas,2014,64676.491794286616,902.3064920789709
BIH,Bosnie-Herzegovine,2014,336097.45054178033,1789.544495100521
BLR,Bielorussie,2014,4144690.2135523013,33626.20474902338
BLZ,Belize,2014,2824162.9400371904,16464.71380005739
BMU,Bermudes,2014,89.45455876229745,0.8488385957627557
BOL,Bolivie,2014,44651871.56001631,256901.3981785856
BRA,Bresil,2014,449181649.982285,2693134.2954895506
BRB,Barbade,2014,262.3226964672746,2.173549317385434
BRN,Brunei Darussalam,2014,600229.6379929913,2224.7058975194664
BTN,Bhoutan,2014,301749.8497413446,1229.1513132891362
BWA,Botswana,2014,943.1595955233822,15.524350105662048
CAF,Republique centrafricaine,2014,8905474.903873475,57852.2059328853
CAN,Canada,2014,183998688.0812011,2643608.541180007
CHE,Suisse,2014,286463.589509889,1503.5526584375282
CHL,Chili,2014,15232619.22718813,119335.12525517211
CHN,Chine,2014,90791801.48411721,531643.299745529
CIV,Cote d Ivoire,2014,46220044.11095127,346792.5692410858
CMR,Cameroun,2014,38679534.17091226,181851.00450453605
COD,Republique democratique du Congo,2014,289305924.5150274,1337961.0850110217
COG,Republique du Congo,2014,14632095.651153624,72891.1536990156
COL,Colombie,2014,43410260.780221574,202027.88973578645
COM,Comores,2014,270293.4006265064,1473.8620774452036
CPV,Cap-Vert,2014,,4.0787881256356195
CRI,Costa Rica,2014,1980708.5271112793,10934.447209004076
CUB,Cuba,2014,564753.2937348154,5861.468361563138
CYM,Iles Cayman,2014,646.1383709255556,7.705385204092
CYP,Chypre,2014,3112.1081742830584,33.30200692319533
CZE,Republique tcheque,2014,2552504.189532523,13939.610159579413
DEU,Allemagne,2014,3722095.1167113613,21169.343208057355
DMA,Dominique,2014,2682.332559695099,12.244957920959735
DNK,Danemark,2014,581140.7704517089,5320.770494625729
DOM,Republique dominicaine,2014,1871082.3745104657,13678.14008392272
DZA,Algerie,2014,1039147.6978623888,9523.348572127114
ECU,equateur,2014,6866731.996629439,30904.200998760432
EGY,egypte,2014,8931.884221594844,115.0030750623057
ESP,Espagne,2014,10144717.941981543,74226.43456368044
EST,Estonie,2014,2284616.4036789327,23576.6510212626
ETH,ethiopie,2014,5141730.464751161,32725.072633473515
FIN,Finlande,2014,13938063.758058831,186628.8680418799
FJI,Fidji,2014,744216.2503827483,3689.014622285127
FRA,France,2014,7830404.220540512,44359.063655817066
GAB,Gabon,2014,11412568.497578923,48752.340783665444
GBR,Royaume-Uni,2014,4822861.203816686,30371.657667419684
GEO,Georgie,2014,15877.618637583713,113.74101319057903
GGY,Guernesey,2014,17.042129726633146,0.10051626630858804
GHA,Ghana,2014,16620142.69380391,120298.11708457879
GIN,Guinee,2014,16371544.18436397,132716.19830816155
